PRN;Time_UTC;Azimuth;Elevation;MP_C1X;MP_C5X;MP_C7X;MP_C8X;SNR_S1X;SNR_S5X;SNR_S7X;SNR_S8X
E01;2022-01-01 07:53:00;132.92;15.91;0.0151;-1.0106;-0.2689;-0.2390;43.2;39.7;40.6;44.0
E01;2022-01-01 07:53:30;132.85;16.09;0.2895;-0.5806;0.0773;-0.0867;43.7;39.9;41.1;44.3
E01;2022-01-01 07:54:00;132.78;16.27;-0.0093;-0.3648;0.1600;-0.2839;42.7;39.9;40.9;44.2
E01;2022-01-01 07:54:30;132.71;16.44;-0.4461;-0.5274;-0.0024;-0.1109;43.1;40.2;40.2;43.8
E01;2022-01-01 07:55:00;132.64;16.62;0.1244;-0.4940;-0.1122;-0.2246;43.8;39.8;40.7;44.6
E01;2022-01-01 07:55:30;132.57;16.80;-0.0710;-0.6608;-0.3526;-0.2047;43.2;40.7;40.2;43.9
E01;2022-01-01 07:56:00;132.50;16.97;0.1538;-0.4151;0.1185;-0.2264;43.2;41.0;40.2;44.6
E01;2022-01-01 07:56:30;132.43;17.15;-0.0366;-0.4877;-0.4323;-0.5045;43.3;40.8;39.7;43.8
E01;2022-01-01 07:57:00;132.36;17.32;-0.0099;0.2149;-0.2428;0.0659;43.7;41.9;40.7;45.4
E01;2022-01-01 07:57:30;132.29;17.50;0.1878;0.1245;-0.3397;-0.1964;43.3;41.9;41.6;44.9
E01;2022-01-01 07:58:00;132.21;17.68;0.0761;-0.1217;-0.2082;-0.1342;42.3;42.3;41.6;45.3
E01;2022-01-01 07:58:30;132.14;17.85;-0.2421;0.0129;0.0185;0.0772;43.4;42.8;41.1;45.9
E01;2022-01-01 07:59:00;132.07;18.03;0.0424;-0.2548;-0.3226;-0.1085;42.7;43.0;42.0;46.2
E01;2022-01-01 07:59:30;132.00;18.21;-0.0134;-0.1866;-0.1139;0.0044;43.3;42.9;42.1;46.0
E01;2022-01-01 08:00:00;131.92;18.38;-0.5486;-0.0289;-0.3207;0.0730;43.0;43.3;42.4;46.3
E01;2022-01-01 08:00:30;131.85;18.56;-0.3700;-0.4220;0.0587;0.0474;42.7;43.3;42.7;46.5
E01;2022-01-01 08:01:00;131.78;18.73;0.1334;-0.2948;0.4317;0.1186;43.4;44.6;43.9;47.8
E01;2022-01-01 08:01:30;131.70;18.91;0.1034;-0.0050;0.2052;0.0592;41.9;44.3;43.1;47.4
E01;2022-01-01 08:02:00;131.63;19.09;-0.7026;0.0409;0.6112;0.1052;41.9;44.4;42.8;47.4
E01;2022-01-01 08:02:30;131.55;19.26;-0.2686;0.1414;0.6198;0.3031;42.4;44.8;43.9;48.2
E01;2022-01-01 08:03:00;131.48;19.44;0.2138;-0.0548;0.8073;0.1589;42.4;44.7;43.9;48.1
E01;2022-01-01 08:03:30;131.40;19.61;-0.1973;-0.1866;0.3383;0.1216;42.8;44.8;44.2;48.0
E01;2022-01-01 08:04:00;131.33;19.79;-0.2106;0.0088;0.0058;0.2015;43.0;45.1;43.6;48.0
E01;2022-01-01 08:04:30;131.25;19.97;0.1516;0.0019;0.0426;0.1982;43.6;45.6;44.3;48.7
E01;2022-01-01 08:05:00;131.17;20.14;-0.0019;0.0629;-0.0962;0.2764;43.4;45.0;44.7;48.2
E01;2022-01-01 08:05:30;131.10;20.32;0.0297;0.1605;0.1512;0.2633;43.2;45.7;44.4;48.5
E01;2022-01-01 08:06:00;131.02;20.49;0.0504;-0.0717;0.3556;0.2332;42.7;45.5;44.9;48.9
E01;2022-01-01 08:06:30;130.94;20.67;-0.5069;-0.1260;0.2933;0.1591;43.4;45.2;45.1;49.0
E01;2022-01-01 08:07:00;130.86;20.85;0.1461;0.3235;-0.0631;0.1694;44.4;45.5;44.8;48.6
E01;2022-01-01 08:07:30;130.78;21.02;0.1702;0.3850;-0.1253;0.2377;44.0;45.6;44.0;48.5
E01;2022-01-01 08:08:00;130.71;21.20;-0.5795;0.2079;0.0675;0.0891;42.8;45.6;43.7;48.8
E01;2022-01-01 08:08:30;130.63;21.37;-0.4054;-0.2772;-0.3477;0.2001;44.0;45.1;44.7;48.8
E01;2022-01-01 08:09:00;130.55;21.55;-0.3400;-0.0184;-0.6288;0.1709;42.8;45.4;44.2;48.7
E01;2022-01-01 08:09:30;130.47;21.73;-0.0702;-0.1235;-0.3107;0.0624;43.6;45.0;44.6;48.8
E01;2022-01-01 08:10:00;130.38;21.90;0.1856;-0.0795;0.1291;0.1380;44.4;45.5;44.4;48.8
E01;2022-01-01 08:10:30;130.30;22.08;-0.9183;-0.2261;-0.4405;0.0909;43.5;44.4;44.1;48.2
E01;2022-01-01 08:11:00;130.22;22.25;-0.3993;-0.2481;0.1999;0.0371;43.7;44.5;45.8;48.9
E01;2022-01-01 08:11:30;130.14;22.43;0.1531;-0.0290;-0.4964;0.0885;44.6;44.6;44.3;48.3
E01;2022-01-01 08:12:00;130.06;22.60;-0.1491;-0.0047;-0.4051;-0.0442;44.3;43.9;44.4;48.2
E01;2022-01-01 08:12:30;129.97;22.78;-0.5843;-0.3509;-0.3654;-0.0309;43.6;44.2;44.5;47.9
E01;2022-01-01 08:13:00;129.89;22.95;-0.2721;0.0312;-0.0014;-0.0370;45.0;44.1;44.5;48.5
E01;2022-01-01 08:13:30;129.81;23.13;0.2331;-0.4260;-0.8141;-0.0855;45.0;44.0;44.5;47.8
E01;2022-01-01 08:14:00;129.72;23.30;-0.2547;-0.6417;-0.3139;-0.0490;44.6;43.9;44.6;47.8
E01;2022-01-01 08:14:30;129.64;23.48;-0.1162;-0.4245;-0.3133;-0.0432;44.0;44.2;44.8;48.2
E01;2022-01-01 08:15:00;129.55;23.65;0.4613;-0.3456;-0.3028;-0.0911;45.5;44.0;44.9;48.5
E01;2022-01-01 08:15:30;129.46;23.83;-0.5247;-0.2238;-0.2259;-0.0010;44.3;44.4;44.6;48.3
E01;2022-01-01 08:16:00;129.38;24.00;0.3941;0.0176;-0.1487;-0.0579;44.2;44.6;44.6;48.3
E01;2022-01-01 08:16:30;129.29;24.18;-0.4179;-0.1667;-0.7983;-0.0397;43.8;44.3;44.5;48.2
E01;2022-01-01 08:17:00;129.20;24.35;0.2074;-0.0063;-0.6102;-0.1290;44.4;44.7;45.0;48.4
E01;2022-01-01 08:17:30;129.11;24.53;-0.3644;-0.7888;-0.3902;-0.0954;43.7;44.2;44.5;48.4
E01;2022-01-01 08:18:00;129.03;24.70;0.0965;-0.3976;-0.2839;-0.1020;43.9;44.8;44.5;48.5
E01;2022-01-01 08:18:30;128.94;24.88;0.4252;-0.6490;-0.3107;-0.0151;44.2;44.6;44.9;48.8
E01;2022-01-01 08:19:00;128.85;25.05;-0.2832;-0.0318;-0.2977;0.0008;43.6;45.3;45.7;49.3
E01;2022-01-01 08:19:30;128.76;25.22;0.3799;-0.0612;-0.3102;-0.0889;45.0;45.3;45.4;48.8
E01;2022-01-01 08:20:00;128.67;25.40;-0.0684;-0.1886;0.1111;-0.0231;43.5;45.0;45.8;49.1
E01;2022-01-01 08:20:30;128.57;25.57;-0.3349;-0.5662;-0.0605;-0.0159;44.7;45.7;45.3;49.5
E01;2022-01-01 08:21:00;128.48;25.74;0.2933;-0.3396;0.0244;0.0106;44.4;45.6;45.3;49.0
E01;2022-01-01 08:21:30;128.39;25.92;-0.3370;-0.2703;0.2403;0.0707;43.7;46.1;45.5;49.4
E01;2022-01-01 08:22:00;128.30;26.09;-0.1196;-0.4605;-0.0667;0.0149;44.2;46.3;46.1;49.9
E01;2022-01-01 08:22:30;128.20;26.26;-0.3088;0.0632;-0.3038;0.0870;43.4;46.0;45.8;49.8
E01;2022-01-01 08:23:00;128.11;26.44;0.5727;0.1933;-0.1103;0.0335;44.3;46.8;46.0;49.9
E01;2022-01-01 08:23:30;128.01;26.61;-0.2087;-0.2780;0.5281;0.0975;43.0;46.4;46.1;49.9
E01;2022-01-01 08:24:00;127.92;26.78;0.2988;-0.1018;0.2661;0.1064;43.2;47.4;46.6;50.6
E01;2022-01-01 08:24:30;127.82;26.95;-0.5695;0.1650;0.2997;0.0964;42.8;47.0;47.2;51.1
E01;2022-01-01 08:25:00;127.72;27.13;0.0787;-0.0119;0.0530;0.1033;44.1;47.0;46.5;50.5
E01;2022-01-01 08:25:30;127.63;27.30;0.5373;-0.1059;0.3898;0.1123;43.7;48.0;47.1;50.7
E01;2022-01-01 08:26:00;127.53;27.47;-0.4184;-0.1934;-0.2539;0.1476;43.5;47.0;46.5;50.4
E01;2022-01-01 08:26:30;127.43;27.64;0.1748;0.2561;0.0077;0.1391;43.4;48.1;46.6;51.2
E01;2022-01-01 08:27:00;127.33;27.82;-0.1264;-0.0748;0.3244;0.1511;42.9;47.9;46.7;51.1
E01;2022-01-01 08:27:30;127.23;27.99;-0.2587;0.0101;-0.2680;0.1313;43.7;47.6;46.9;50.7
E01;2022-01-01 08:28:00;127.13;28.16;-0.2511;0.3366;0.0699;0.1376;43.6;47.2;47.0;50.9
E01;2022-01-01 08:28:30;127.03;28.33;-0.2046;-0.0477;0.0180;0.1604;43.9;47.8;46.9;51.3
E01;2022-01-01 08:29:00;126.93;28.50;0.0612;0.0060;0.0376;0.0899;44.6;47.2;46.7;50.9
E01;2022-01-01 08:29:30;126.82;28.67;-0.1480;0.2019;-0.1342;0.1229;44.7;47.3;46.9;50.6
E01;2022-01-01 08:30:00;126.72;28.84;0.2539;-0.0269;-0.3510;0.1049;45.0;47.0;47.0;50.3
E01;2022-01-01 08:30:30;126.62;29.01;-0.2894;-0.0015;0.2721;0.1100;45.3;47.8;47.2;51.2
E01;2022-01-01 08:31:00;126.51;29.18;-0.2125;-0.0788;-0.5047;0.0985;44.9;46.8;46.8;50.1
E01;2022-01-01 08:31:30;126.41;29.35;-0.1301;0.2987;0.0841;0.0935;45.6;48.0;47.0;50.8
E01;2022-01-01 08:32:00;126.30;29.52;-0.0220;-0.1048;-0.2674;0.0744;45.8;47.3;47.0;51.3
E01;2022-01-01 08:32:30;126.19;29.69;-0.1424;0.0622;-0.3733;0.0195;46.2;47.5;47.0;50.9
E01;2022-01-01 08:33:00;126.09;29.86;0.2868;0.1461;-0.2757;0.0481;46.8;47.0;47.0;50.3
E01;2022-01-01 08:33:30;125.98;30.03;0.0552;-0.1101;-0.1623;0.0133;45.6;47.0;47.2;50.8
E01;2022-01-01 08:34:00;125.87;30.20;0.2791;0.2288;-0.4279;0.0236;47.4;46.8;46.8;50.6
E01;2022-01-01 08:34:30;125.76;30.37;-0.0820;-0.0914;-0.2273;0.0055;47.3;46.9;46.4;50.1
E01;2022-01-01 08:35:00;125.65;30.53;0.1987;0.4167;-0.4516;0.0275;47.2;47.9;47.0;51.2
E01;2022-01-01 08:35:30;125.54;30.70;0.1772;-0.0684;-0.1591;0.0270;47.1;46.7;46.8;50.2
E01;2022-01-01 08:36:00;125.42;30.87;0.2501;-0.0640;-0.0321;0.0122;47.3;47.0;46.8;50.8
E01;2022-01-01 08:36:30;125.31;31.04;0.1551;0.1736;-0.1910;0.0213;46.9;47.4;46.8;50.3
E01;2022-01-01 08:37:00;125.20;31.21;0.1438;-0.2956;-0.1444;0.0416;47.7;47.2;46.7;50.4
E01;2022-01-01 08:37:30;125.08;31.37;0.2616;0.0874;-0.0528;0.0371;47.6;47.5;47.0;50.6
E01;2022-01-01 08:38:00;124.97;31.54;-0.0217;-0.2263;0.0407;0.0228;47.4;47.3;46.5;50.8
E01;2022-01-01 08:38:30;124.85;31.71;0.0802;0.2597;-0.1523;0.0736;46.7;47.4;47.5;51.1
E01;2022-01-01 08:39:00;124.73;31.87;0.0723;-0.3305;0.1271;0.0477;47.2;47.7;46.9;51.2
E01;2022-01-01 08:39:30;124.62;32.04;-0.1876;0.3566;-0.0173;0.0860;47.0;47.9;47.0;51.5
E01;2022-01-01 08:40:00;124.50;32.20;0.1515;-0.1082;0.5786;0.0568;47.3;47.0;47.0;50.7
E01;2022-01-01 08:40:30;124.38;32.37;0.1490;0.3444;0.1578;0.1153;47.8;48.1;47.0;51.2
E01;2022-01-01 08:41:00;124.26;32.53;0.1106;0.0265;0.5200;0.0566;47.5;47.6;47.4;51.8
E01;2022-01-01 08:41:30;124.14;32.70;0.0504;-0.1375;-0.3059;0.1373;47.0;47.1;47.5;51.2
E01;2022-01-01 08:42:00;124.02;32.86;0.0290;0.1638;0.3157;0.0964;47.0;47.7;47.1;50.8
E01;2022-01-01 08:42:30;123.89;33.03;0.1812;-0.2595;-0.0014;0.1348;47.0;47.4;47.4;51.2
E01;2022-01-01 08:43:00;123.77;33.19;-0.1636;-0.0420;0.4778;0.0795;47.1;47.7;47.0;51.0
E01;2022-01-01 08:43:30;123.65;33.35;-0.0009;-0.1668;0.3957;0.1111;46.8;47.3;47.1;50.7
E01;2022-01-01 08:44:00;123.52;33.52;-0.0206;0.2582;0.2361;0.0732;47.3;48.2;46.8;51.3
E01;2022-01-01 08:44:30;123.39;33.68;-0.2668;-0.1905;0.3726;0.0975;46.8;48.0;46.8;51.3
E01;2022-01-01 08:45:00;123.27;33.84;0.1502;0.1876;-0.0257;0.1005;46.6;47.6;47.3;51.0
E01;2022-01-01 08:45:30;123.14;34.00;0.0136;-0.1705;0.3748;0.1053;46.6;48.3;47.1;51.7
E01;2022-01-01 08:46:00;123.01;34.16;-0.0640;0.0412;-0.0929;0.1341;46.8;48.3;47.3;51.4
E01;2022-01-01 08:46:30;122.88;34.33;0.0777;0.0075;0.3859;0.1118;46.4;48.3;47.2;51.5
E01;2022-01-01 08:47:00;122.75;34.49;-0.2304;-0.1990;-0.1517;0.1257;47.4;48.8;47.2;51.6
E01;2022-01-01 08:47:30;122.62;34.65;0.1957;0.2625;0.6493;0.1550;46.9;48.3;47.5;51.7
E01;2022-01-01 08:48:00;122.49;34.81;-0.1705;-0.0765;-0.2461;0.1551;47.3;47.8;47.2;51.3
E01;2022-01-01 08:48:30;122.35;34.97;-0.0713;0.4981;0.4358;0.1734;47.3;48.4;47.2;51.6
E01;2022-01-01 08:49:00;122.22;35.13;0.1777;0.0363;-0.0537;0.1472;47.3;48.3;47.4;51.9
E01;2022-01-01 08:49:30;122.08;35.28;-0.0780;0.7849;0.2928;0.1764;47.4;48.7;47.8;52.3
E01;2022-01-01 08:50:00;121.95;35.44;-0.1792;0.1222;-0.1238;0.1524;48.0;48.4;47.5;51.9
E01;2022-01-01 08:50:30;121.81;35.60;0.0862;0.6158;-0.1403;0.1485;48.4;49.0;47.6;52.0
E01;2022-01-01 08:51:00;121.67;35.76;-0.1217;0.2116;-0.0541;0.1103;47.8;47.8;47.6;51.4
E01;2022-01-01 08:51:30;121.53;35.92;0.0598;0.0975;-0.4919;0.1275;48.4;48.6;47.6;51.6
E01;2022-01-01 08:52:00;121.39;36.07;0.3417;0.2741;-0.0185;0.0959;48.3;48.7;47.7;51.7
E01;2022-01-01 08:52:30;121.25;36.23;-0.0369;0.1057;-0.0426;0.1119;48.6;48.6;47.3;51.3
E01;2022-01-01 08:53:00;121.11;36.38;-0.0723;0.5136;-0.0424;0.0926;49.0;48.2;47.5;51.7
E01;2022-01-01 08:53:30;120.96;36.54;0.1689;0.2374;-0.3138;0.0728;49.5;48.0;47.5;52.0
E01;2022-01-01 08:54:00;120.82;36.69;0.2229;0.2027;-0.2383;0.0083;48.8;48.3;47.6;51.6
E01;2022-01-01 08:54:30;120.67;36.85;0.1710;0.0355;0.0563;-0.0088;48.8;47.9;46.9;51.4
E01;2022-01-01 08:55:00;120.53;37.00;0.0160;-0.1645;-0.4490;-0.0560;48.7;47.7;47.4;51.3
E01;2022-01-01 08:55:30;120.38;37.16;0.2952;0.2443;0.4599;-0.0802;49.2;47.6;47.7;51.3
E01;2022-01-01 08:56:00;120.23;37.31;0.1377;0.0711;-0.4036;-0.1191;48.8;47.8;47.6;51.5
E01;2022-01-01 08:56:30;120.08;37.46;0.2965;0.2533;0.4076;-0.1263;49.3;48.3;47.3;51.7
E01;2022-01-01 08:57:00;119.93;37.61;0.1872;0.3184;-0.3686;-0.1583;49.1;48.5;47.3;51.0
E01;2022-01-01 08:57:30;119.78;37.77;0.0955;0.1745;-0.1401;-0.1771;49.0;48.3;47.0;51.7
E01;2022-01-01 08:58:00;119.63;37.92;0.1746;0.2638;0.2291;-0.1825;48.9;48.0;47.2;51.2
E01;2022-01-01 08:58:30;119.47;38.07;-0.0261;0.0061;-0.2492;-0.1781;49.1;48.2;47.4;51.3
E01;2022-01-01 08:59:00;119.32;38.22;0.2405;0.0234;0.0652;-0.1801;48.9;48.0;47.5;51.8
E01;2022-01-01 08:59:30;119.16;38.37;0.3257;0.0656;0.1651;-0.1611;49.4;48.0;47.6;51.7
E01;2022-01-01 09:00:00;119.00;38.52;0.1964;-0.1499;-0.2499;-0.1378;48.5;48.1;48.2;51.7
E01;2022-01-01 09:00:30;118.84;38.66;0.2960;0.1278;0.2560;-0.1063;48.2;48.2;47.8;51.7
E01;2022-01-01 09:01:00;118.69;38.81;0.4114;0.1771;-0.3107;-0.0616;49.3;48.6;47.8;51.8
E01;2022-01-01 09:01:30;118.52;38.96;0.1516;0.0292;0.1067;-0.0409;49.0;49.1;47.9;51.7
E01;2022-01-01 09:02:00;118.36;39.11;0.0177;0.1177;-0.3395;-0.0151;48.3;48.3;48.3;51.9
E01;2022-01-01 09:02:30;118.20;39.25;0.0959;-0.0490;0.1018;-0.0062;48.2;49.4;47.7;52.2
E01;2022-01-01 09:03:00;118.04;39.40;0.1232;-0.0268;-0.2883;0.0257;48.8;49.0;48.0;52.1
E01;2022-01-01 09:03:30;117.87;39.54;0.0573;0.0020;0.0947;0.0142;48.1;49.1;48.2;52.2
E01;2022-01-01 09:04:00;117.70;39.69;-0.1215;-0.1550;-0.1531;0.0021;48.0;48.9;48.0;52.1
E01;2022-01-01 09:04:30;117.54;39.83;0.2159;0.0651;-0.3317;-0.0007;48.7;49.3;48.1;52.6
E01;2022-01-01 09:05:00;117.37;39.97;0.0893;0.1094;-0.1500;-0.0421;48.0;49.5;48.2;52.6
E01;2022-01-01 09:05:30;117.20;40.12;0.1148;-0.1010;0.2432;-0.0159;48.3;49.4;49.2;53.0
E01;2022-01-01 09:06:00;117.03;40.26;-0.1610;0.1891;0.1928;-0.0313;47.9;49.5;49.1;53.0
E01;2022-01-01 09:06:30;116.86;40.40;-0.1557;0.1569;0.2119;-0.0398;48.3;49.8;48.6;52.6
E01;2022-01-01 09:07:00;116.68;40.54;-0.2445;-0.0357;0.2417;-0.0555;48.7;49.4;49.0;53.1
E01;2022-01-01 09:07:30;116.51;40.68;-0.0481;0.1427;0.2982;-0.0427;48.2;49.4;49.0;52.7
E01;2022-01-01 09:08:00;116.33;40.82;-0.3419;0.0439;0.0377;-0.0500;48.3;49.1;49.5;53.3
E01;2022-01-01 09:08:30;116.16;40.96;0.2511;-0.0154;0.4017;-0.0275;48.3;48.9;49.4;52.9
E01;2022-01-01 09:09:00;115.98;41.10;0.0286;0.1349;0.4070;-0.0713;48.8;49.5;49.1;53.1
E01;2022-01-01 09:09:30;115.80;41.23;0.1245;-0.0640;0.0753;-0.0557;48.3;49.1;49.7;53.3
E01;2022-01-01 09:10:00;115.62;41.37;-0.2496;-0.1646;0.2376;-0.0351;49.0;49.0;49.6;52.9
E01;2022-01-01 09:10:30;115.44;41.51;0.1035;-0.1234;0.0649;-0.0163;48.7;49.6;49.2;53.0
E01;2022-01-01 09:11:00;115.25;41.64;0.1513;-0.2213;-0.1210;-0.0170;49.2;49.2;49.2;53.3
E01;2022-01-01 09:11:30;115.07;41.77;0.1001;-0.0564;0.2278;-0.0100;48.8;49.8;49.5;53.0
E01;2022-01-01 09:12:00;114.88;41.91;-0.1203;-0.0291;-0.2491;-0.0049;48.8;49.4;49.7;53.2
E01;2022-01-01 09:12:30;114.70;42.04;0.1064;-0.1878;-0.2916;-0.0241;48.4;49.8;49.9;53.0
E01;2022-01-01 09:13:00;114.51;42.17;0.0612;-0.1585;0.1278;-0.0109;49.4;49.7;49.2;53.5
E01;2022-01-01 09:13:30;114.32;42.30;-0.1901;0.0376;-0.1431;-0.0307;49.1;49.3;49.5;53.1
E01;2022-01-01 09:14:00;114.13;42.44;-0.2845;-0.2124;-0.1791;-0.0310;49.3;50.2;49.6;53.3
E01;2022-01-01 09:14:30;113.94;42.57;0.1766;0.1804;-0.2292;-0.0367;48.6;49.5;49.6;53.2
E01;2022-01-01 09:15:00;113.74;42.69;0.0407;0.4169;-0.3660;-0.0341;48.4;50.3;50.3;54.0
E01;2022-01-01 09:15:30;113.55;42.82;-0.1957;0.0321;0.0330;-0.0681;49.0;50.3;50.0;53.7
E01;2022-01-01 09:16:00;113.35;42.95;0.1330;0.1841;0.2513;-0.0750;48.7;51.0;49.8;54.0
E01;2022-01-01 09:16:30;113.16;43.08;0.0063;0.2933;0.1366;-0.0594;49.3;49.7;50.7;53.7
E01;2022-01-01 09:17:00;112.96;43.20;-0.0081;-0.0166;0.7555;-0.0262;48.4;50.7;50.4;53.8
E01;2022-01-01 09:17:30;112.76;43.33;0.0475;-0.0461;0.4005;-0.0311;48.8;50.7;50.3;54.1
E01;2022-01-01 09:18:00;112.56;43.45;-0.1594;0.1054;0.3132;-0.0095;48.9;51.0;50.8;54.4
E01;2022-01-01 09:18:30;112.36;43.58;-0.3890;-0.0813;0.3672;-0.0142;48.8;50.1;51.0;54.4
E01;2022-01-01 09:19:00;112.16;43.70;-0.1408;-0.1515;0.0055;0.0028;49.0;50.7;50.8;54.9
E01;2022-01-01 09:19:30;111.95;43.82;-0.2201;-0.1116;-0.0211;0.0349;49.0;50.4;51.1;53.9
E01;2022-01-01 09:20:00;111.75;43.94;-0.1215;-0.3283;0.3705;0.0201;48.8;50.4;50.8;54.0
E01;2022-01-01 09:20:30;111.54;44.06;-0.2903;-0.4095;0.3747;0.0316;48.4;50.7;51.2;54.1
E01;2022-01-01 09:21:00;111.33;44.18;-0.1488;-0.2847;-0.1248;0.0530;48.6;50.1;50.4;53.5
E01;2022-01-01 09:21:30;111.12;44.30;-0.1555;-0.2474;0.1032;0.0632;49.0;50.7;50.5;54.4
E01;2022-01-01 09:22:00;110.91;44.42;-0.2278;-0.3862;0.1350;0.0509;48.9;50.9;50.4;54.4
E01;2022-01-01 09:22:30;110.70;44.53;-0.2001;-0.1874;-0.0441;0.0503;49.0;50.3;50.4;54.2
E01;2022-01-01 09:23:00;110.49;44.65;-0.3858;-0.1922;-0.0708;0.0272;48.8;50.3;50.4;54.0
E01;2022-01-01 09:23:30;110.27;44.76;-0.1899;-0.3353;0.2690;0.0215;49.1;50.9;50.9;54.9
E01;2022-01-01 09:24:00;110.05;44.88;-0.1080;0.0074;-0.0224;0.0085;49.3;51.0;50.4;54.5
E01;2022-01-01 09:24:30;109.84;44.99;0.0792;0.1031;0.0320;-0.0168;49.1;50.6;50.5;54.3
E01;2022-01-01 09:25:00;109.62;45.10;-0.1368;0.0202;0.0745;-0.0410;50.0;50.6;50.8;54.2
E01;2022-01-01 09:25:30;109.40;45.21;0.0749;-0.0746;0.0989;-0.0868;49.0;50.2;50.2;53.5
E01;2022-01-01 09:26:00;109.18;45.32;0.2190;0.2875;0.2295;-0.0940;49.6;50.4;50.1;54.0
E01;2022-01-01 09:26:30;108.96;45.43;-0.0247;0.0907;0.4199;-0.1190;49.6;50.5;50.5;53.7
E01;2022-01-01 09:27:00;108.73;45.54;0.0485;-0.0630;0.4092;-0.1296;48.8;49.9;50.2;53.8
E01;2022-01-01 09:27:30;108.51;45.65;0.0464;0.1830;0.4596;-0.1469;49.8;49.9;50.4;53.7
E01;2022-01-01 09:28:00;108.28;45.75;-0.2920;0.3405;0.6666;-0.1693;49.8;50.2;50.1;53.7
E01;2022-01-01 09:28:30;108.06;45.86;0.2158;0.0740;0.4624;-0.1811;48.7;49.1;49.8;53.1
E01;2022-01-01 09:29:00;107.83;45.96;-0.2438;-0.2221;0.5338;-0.1681;49.9;49.1;49.7;53.3
E01;2022-01-01 09:29:30;107.60;46.06;-0.5202;0.0623;0.3124;-0.1713;49.3;49.5;49.7;53.6
E01;2022-01-01 09:30:00;107.37;46.16;0.1378;-0.0781;0.3871;-0.1576;49.5;49.1;49.6;53.3
E01;2022-01-01 09:30:30;107.13;46.27;0.1501;-0.0760;0.0750;-0.1405;50.5;48.8;49.1;52.5
E01;2022-01-01 09:31:00;106.90;46.37;-0.0502;-0.5032;0.0232;-0.1735;49.9;48.0;49.3;52.3
E01;2022-01-01 09:31:30;106.67;46.46;0.1033;-0.5684;-0.2071;-0.1456;50.1;48.0;48.8;52.4
E01;2022-01-01 09:32:00;106.43;46.56;0.2458;-0.5942;-0.4040;-0.1345;50.3;47.8;48.5;52.1
E01;2022-01-01 09:32:30;106.19;46.66;-0.0151;-0.8291;-0.5694;-0.1530;51.3;48.5;48.9;52.2
E01;2022-01-01 09:33:00;105.96;46.75;0.2941;-0.9182;-0.7466;-0.1726;50.6;47.6;47.9;51.3
E01;2022-01-01 09:33:30;105.72;46.85;0.1958;-0.9290;-0.6974;-0.1642;50.5;47.9;48.0;51.8
E01;2022-01-01 09:34:00;105.48;46.94;0.2114;-0.5982;-0.8364;-0.1767;51.5;47.7;47.8;51.9
E01;2022-01-01 09:34:30;105.23;47.03;-0.0217;-0.5827;-0.8421;-0.1870;51.2;47.2;47.9;51.2
E01;2022-01-01 09:35:00;104.99;47.12;-0.0140;-0.4858;-0.8707;-0.2012;50.8;48.2;48.0;51.5
E01;2022-01-01 09:35:30;104.75;47.21;0.0555;-0.7189;-0.8178;-0.1995;50.9;47.8;47.2;51.8
E01;2022-01-01 09:36:00;104.50;47.30;-0.2133;-0.5298;-0.9304;-0.2011;50.8;48.6;47.9;51.6
E01;2022-01-01 09:36:30;104.25;47.39;-0.0322;-0.0889;-0.9366;-0.2072;50.1;48.2;47.4;51.7
E01;2022-01-01 09:37:00;104.01;47.48;-0.1108;0.2686;-0.4076;-0.2247;50.4;48.7;47.8;52.4
E01;2022-01-01 09:37:30;103.76;47.56;-0.2506;0.2789;-0.2071;-0.2263;50.6;48.9;47.7;52.2
E01;2022-01-01 09:38:00;103.51;47.65;-0.2375;0.2820;0.0517;-0.2484;50.1;48.9;48.4;52.3
E01;2022-01-01 09:38:30;103.26;47.73;-0.4103;0.3670;0.1365;-0.2480;50.1;48.6;48.3;52.0
E01;2022-01-01 09:39:00;103.01;47.81;-0.1802;0.3690;0.4433;-0.2423;50.5;48.7;48.0;51.9
E01;2022-01-01 09:39:30;102.75;47.89;-0.2765;0.4912;0.6812;-0.2406;50.3;48.8;48.6;52.7
E01;2022-01-01 09:40:00;102.50;47.97;-0.2687;0.4039;0.9184;-0.2506;49.9;49.0;48.6;52.1
E01;2022-01-01 09:40:30;102.24;48.05;0.0352;0.4731;0.8419;-0.2080;50.1;49.0;48.9;52.6
E01;2022-01-01 09:41:00;101.99;48.12;0.1587;0.5344;0.6613;-0.2076;50.2;49.0;48.6;52.8
E01;2022-01-01 09:41:30;101.73;48.20;0.1529;0.6793;0.8539;-0.1943;50.8;49.0;49.6;52.6
E01;2022-01-01 09:42:00;101.47;48.27;0.2521;0.7371;0.8135;-0.1683;50.3;49.2;49.1;52.5
E01;2022-01-01 09:42:30;101.21;48.35;0.3777;0.7856;0.7978;-0.1745;50.8;49.2;49.2;52.7
E01;2022-01-01 09:43:00;100.95;48.42;0.3706;0.6423;0.8078;-0.1636;50.9;48.5;48.9;52.0
E01;2022-01-01 09:43:30;100.69;48.49;0.2628;0.4508;0.7206;-0.1712;50.9;48.9;49.9;53.1
E01;2022-01-01 09:44:00;100.43;48.56;0.7696;0.3362;0.7223;-0.1534;50.7;49.0;49.4;52.5
E01;2022-01-01 09:44:30;100.16;48.63;0.5832;0.0629;0.6031;-0.1074;50.4;48.8;49.3;52.9
